"X.U.FEFF.observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
1,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",0.94,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
1,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",5.6,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
2,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",0.98,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
2,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",1.8,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
3,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",1.15,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
3,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",2.3,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
4,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",1.17,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
4,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",3.6,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
5,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",1.59,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
5,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",3.5,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
6,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",1.9,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
6,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",3.7,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
7,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",2.9,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
7,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",8.8,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
8,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",3.32,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
8,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",7.7,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
9,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",4.3,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
9,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",11.2,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
10,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",4.64,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
10,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",6.9,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
11,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",4.74,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
11,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",9,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
12,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",4.87,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
12,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",9.1,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
13,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",5.58,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
13,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",9.8,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
14,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",6.02,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
14,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",13,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
15,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",6.58,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
15,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",13.3,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
16,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",6.6,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
16,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",12,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
17,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",6.95,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
17,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",13.1,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
18,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",6.97,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
18,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",7.9,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
19,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",7.11,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
19,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",7.2,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
20,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",7.28,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
20,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",9.1,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
21,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",7.33,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
21,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",9.8,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
22,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",7.48,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
22,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",6.9,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
23,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",7.87,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
23,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",14.7,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
24,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",8.3,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
24,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",16.4,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
25,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",8.8,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
25,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",7.5,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
26,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",8.9,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
26,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",9.7,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
27,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",10.24,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
27,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",9.4,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
28,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"body mass",10.48,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
28,"Arthropoda","Insecta","Hymenoptera","Formicidae","Anoplolepis ","steinergroeveri",,"metabolic rate",12.5,"uW",20,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
29,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",3.6,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
29,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",14.6,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
30,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"body mass",4.5,"mg",,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
30,"Arthropoda","Insecta","Hymenoptera","Formicidae","Atta","columbica",,"metabolic rate",8.6,"uW",25,,1,"DONTWARN: checked, value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
