"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
7,"Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","ruficapillus","","body mass",37.5,"g",,,3,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
8,"Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","bicinctus","","brain size",1.11,"ml",,,8,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
8,"Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","bicinctus","","body mass",58.6,"g",,,8,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
9,"Chordata","Aves","Charadriiformes","Charadriidae","Elseyornis","melanops","","brain size",0.84,"ml",,,3,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
9,"Chordata","Aves","Charadriiformes","Charadriidae","Elseyornis","melanops","","body mass",30.3,"g",,,3,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
10,"Chordata","Aves","Charadriiformes","Charadriidae","Thinornis","rubricollis","","brain size",1.13,"ml",,,6,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
10,"Chordata","Aves","Charadriiformes","Charadriidae","Thinornis","rubricollis","","body mass",100.8,"g",,,6,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
11,"Chordata","Aves","Charadriiformes","Charadriidae","Erythrogonys","cinctus","","brain size",0.97,"ml",,,3,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
11,"Chordata","Aves","Charadriiformes","Charadriidae","Erythrogonys","cinctus","","body mass",48.4,"g",,,3,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
12,"Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","tricolor","","brain size",2.39,"ml",,,15,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
12,"Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","tricolor","","body mass",184.2,"g",,,15,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
13,"Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","miles","","brain size",2.85,"ml",,,9,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
13,"Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","miles","","body mass",359.8,"g",,,9,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
14,"Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","hardwickii","","brain size",1.95,"ml",,,4,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
14,"Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","hardwickii","","body mass",153.7,"g",,,4,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","",
15,"Chordata","Aves","Charadriiformes","Scolopacidae","Limosa","lapponica","","brain size",2.77,"ml",,,10,,159,"Guay, Weston, Symonds, & Glover, 2013",2013,"Guay, P., Weston, M., Symonds, M., & Glover, H. (2013). Brains and bravery: Little evidence of a relationship between brain size and flightiness in shorebirds. Austral Ecology, 38(5), 516-522. doi:10.1111/j.1442-9993.2012.02441.x","skull filling",
