"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
8,"Chordata","Mammalia","Afrosoricida","Tenrecidae","Microgale","dobsoni",,"brain size",0.56,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
9,"Chordata","Mammalia","Afrosoricida","Tenrecidae","Limnogale","mergulus",,"body mass",92,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
9,"Chordata","Mammalia","Afrosoricida","Tenrecidae","Limnogale","mergulus",,"brain size",1.15,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
10,"Chordata","Mammalia","Afrosoricida","Tenrecidae","Potamogale","velox",,"body mass",660,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
10,"Chordata","Mammalia","Afrosoricida","Tenrecidae","Potamogale","velox",,"brain size",4.1,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
11,"Chordata","Mammalia","Eulipotyphla","Erinaceidae","Erinaceus","europaeus",,"body mass",860,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
11,"Chordata","Mammalia","Eulipotyphla","Erinaceidae","Erinaceus","europaeus",,"brain size",3.35,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
12,"Chordata","Mammalia","Eulipotyphla","Soricidae","Sorex","minutus",,"body mass",5.3,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
12,"Chordata","Mammalia","Eulipotyphla","Soricidae","Sorex","minutus",,"brain size",0.1,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
13,"Chordata","Mammalia","Eulipotyphla","Soricidae","Sorex","araneus",,"body mass",10.3,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
13,"Chordata","Mammalia","Eulipotyphla","Soricidae","Sorex","araneus",,"brain size",0.2,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
14,"Chordata","Mammalia","Eulipotyphla","Soricidae","Blarina","brevicauda",,"body mass",18.5,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
14,"Chordata","Mammalia","Eulipotyphla","Soricidae","Blarina","brevicauda",,"brain size",0.37,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
15,"Chordata","Mammalia","Eulipotyphla","Soricidae","Neomys","fodiens",,"body mass",15.2,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
15,"Chordata","Mammalia","Eulipotyphla","Soricidae","Neomys","fodiens",,"brain size",0.32,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
16,"Chordata","Mammalia","Eulipotyphla","Soricidae","Sylvisorex","megalura",,"body mass",5.3,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
16,"Chordata","Mammalia","Eulipotyphla","Soricidae","Sylvisorex","megalura",,"brain size",0.15,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
17,"Chordata","Mammalia","Eulipotyphla","Soricidae","Sylvisorex","lunaris",,"body mass",18.5,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
17,"Chordata","Mammalia","Eulipotyphla","Soricidae","Sylvisorex","lunaris",,"brain size",0.34,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
18,"Chordata","Mammalia","Eulipotyphla","Soricidae","Suncus","murinus",,"body mass",35.5,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
18,"Chordata","Mammalia","Eulipotyphla","Soricidae","Suncus","murinus",,"brain size",0.38,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
19,"Chordata","Mammalia","Eulipotyphla","Soricidae","Crocidura","hildegardeae",,"body mass",10.6,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
19,"Chordata","Mammalia","Eulipotyphla","Soricidae","Crocidura","hildegardeae",,"brain size",0.22,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
20,"Chordata","Mammalia","Eulipotyphla","Soricidae","Crocidura","russula",,"body mass",11,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
20,"Chordata","Mammalia","Eulipotyphla","Soricidae","Crocidura","russula",,"brain size",0.19,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
21,"Chordata","Mammalia","Eulipotyphla","Soricidae","Crocidura","niobe",,"body mass",11.5,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
21,"Chordata","Mammalia","Eulipotyphla","Soricidae","Crocidura","niobe",,"brain size",0.28,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
22,"Chordata","Mammalia","Eulipotyphla","Soricidae","Crocidura","jacksoni",,"body mass",12.6,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,""
22,"Chordata","Mammalia","Eulipotyphla","Soricidae","Crocidura","jacksoni",,"brain size",0.25,"g",,,,,173,"Bauchot and Stephan, 1966",1966,"Bauchot, R., & Stephan, H. (1966). Données nouvelles sur l’encéphalisation des insectivores et des prosimiens. Mammalia, 30(1), 160-196. doi:10.1515/mamm.1966.30.1.160",,"French"
