"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
1,"Chordata ","Mammalia","Carnivora","Herpestidae","Galerella","sanguinea",,"mass",540,"g","",,7,,169,"Kamau, Johansen, & Maloiy, 1979","1979","Kamau, J. M., Johansen, K., & Maloiy, G. (1979). Thermoregulation and standard metabolism of the slender mongoose (Herpestes sanguineus). Physiological Zoology, 52(4), 594-602.",,
1,"Chordata ","Mammalia","Carnivora","Herpestidae","Galerella","sanguinea",,"metabolic rate ",0.76,"(O2) ml/g/h","26-31",,7,,169,"Kamau, Johansen, & Maloiy, 1979","1979","Kamau, J. M., Johansen, K., & Maloiy, G. (1979). Thermoregulation and standard metabolism of the slender mongoose (Herpestes sanguineus). Physiological Zoology, 52(4), 594-602.","basal metabolic rate",""
