"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
1,"Chordata","Mammalia","Macroscelidea","Macroscelididae","Elephantulus","rozeti",,"mass",45.31,"g",,,7,,108,"Lovegrove, Raman, & Perrin, 2001","2001","Lovegrove, B. G., Raman, J., & Perrin, M. R. (2001). Heterothermy in elephant shrews, Elephantulus spp. (Macroscelidea): daily torpor or hibernation? Journal of Comparative Physiology B, 171(1), 1-10. doi:10.1007/s003600000139",,
1,"Chordata","Mammalia","Macroscelidea","Macroscelididae","Elephantulus","rozeti",,"metabolic rate",1.055,"(O2) ml/g/h",35.39,,7,,108,"Lovegrove, Raman, & Perrin, 2001","2001","Lovegrove, B. G., Raman, J., & Perrin, M. R. (2001). Heterothermy in elephant shrews, Elephantulus spp. (Macroscelidea): daily torpor or hibernation? Journal of Comparative Physiology B, 171(1), 1-10. doi:10.1007/s003600000139","basal metabolic rate",""
2,"Chordata","Mammalia","Macroscelidea","Macroscelididae","Elephantulus","myurus",,"mass",62.97,"g",,,7,,108,"Lovegrove, Raman, & Perrin, 2001","2001","Lovegrove, B. G., Raman, J., & Perrin, M. R. (2001). Heterothermy in elephant shrews, Elephantulus spp. (Macroscelidea): daily torpor or hibernation? Journal of Comparative Physiology B, 171(1), 1-10. doi:10.1007/s003600000139",,
2,"Chordata","Mammalia","Macroscelidea","Macroscelididae","Elephantulus","myurus",,"metabolic rate",1.053,"(O2) ml/g/h",30.97,,7,,108,"Lovegrove, Raman, & Perrin, 2001","2001","Lovegrove, B. G., Raman, J., & Perrin, M. R. (2001). Heterothermy in elephant shrews, Elephantulus spp. (Macroscelidea): daily torpor or hibernation? Journal of Comparative Physiology B, 171(1), 1-10. doi:10.1007/s003600000139","basal metabolic rate",""
