"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
1,"Chordata","Mammalia","Rodentia","Cricetidae","Clethrionomys","californicus",,"body mass",18.3,"g",,,38,,130,"McNab, 1992",1992,"McNab, B. K. (1992). The comparative energetics of rigid endothermy: the Arvicolidae. Journal of Zoology, 227(4), 585-606. doi:10.1111/j.1469-7998.1992.tb04417.x","",
1,"Chordata","Mammalia","Rodentia","Cricetidae","Clethrionomys","californicus",,"metabolic rate",3.34,"(O2) cm3/g/h",,,11,,130,"McNab, 1992",1992,"McNab, B. K. (1992). The comparative energetics of rigid endothermy: the Arvicolidae. Journal of Zoology, 227(4), 585-606. doi:10.1111/j.1469-7998.1992.tb04417.x","basal metabolic rate",
2,"Chordata","Mammalia","Rodentia","Cricetidae","Phenacomys","intermedius",,"body mass",21.5,"g",,,83,,130,"McNab, 1992",1992,"McNab, B. K. (1992). The comparative energetics of rigid endothermy: the Arvicolidae. Journal of Zoology, 227(4), 585-606. doi:10.1111/j.1469-7998.1992.tb04417.x","",
2,"Chordata","Mammalia","Rodentia","Cricetidae","Phenacomys","intermedius",,"metabolic rate",3.13,"(O2) cm3/g/h",,,41,,130,"McNab, 1992",1992,"McNab, B. K. (1992). The comparative energetics of rigid endothermy: the Arvicolidae. Journal of Zoology, 227(4), 585-606. doi:10.1111/j.1469-7998.1992.tb04417.x","basal metabolic rate",
3,"Chordata","Mammalia","Rodentia","Cricetidae","Arborimus","longicaudus",,"body mass",21.8,"g",,,9,,130,"McNab, 1992",1992,"McNab, B. K. (1992). The comparative energetics of rigid endothermy: the Arvicolidae. Journal of Zoology, 227(4), 585-606. doi:10.1111/j.1469-7998.1992.tb04417.x","",
3,"Chordata","Mammalia","Rodentia","Cricetidae","Arborimus","longicaudus",,"metabolic rate",2.7,"(O2) cm3/g/h",,,4,,130,"McNab, 1992",1992,"McNab, B. K. (1992). The comparative energetics of rigid endothermy: the Arvicolidae. Journal of Zoology, 227(4), 585-606. doi:10.1111/j.1469-7998.1992.tb04417.x","basal metabolic rate",
4,"Chordata","Mammalia","Rodentia","Cricetidae","Clethrionomys","gapperi",,"body mass",21.4,"g",,,37,,130,"McNab, 1992",1992,"McNab, B. K. (1992). The comparative energetics of rigid endothermy: the Arvicolidae. Journal of Zoology, 227(4), 585-606. doi:10.1111/j.1469-7998.1992.tb04417.x","",
4,"Chordata","Mammalia","Rodentia","Cricetidae","Clethrionomys","gapperi",,"metabolic rate",2.83,"(O2) cm3/g/h",,,13,,130,"McNab, 1992",1992,"McNab, B. K. (1992). The comparative energetics of rigid endothermy: the Arvicolidae. Journal of Zoology, 227(4), 585-606. doi:10.1111/j.1469-7998.1992.tb04417.x","basal metabolic rate",
5,"Chordata","Mammalia","Rodentia","Cricetidae","Clethrionomys","gapperi",,"body mass",22.8,"g",,,66,,130,"McNab, 1992",1992,"McNab, B. K. (1992). The comparative energetics of rigid endothermy: the Arvicolidae. Journal of Zoology, 227(4), 585-606. doi:10.1111/j.1469-7998.1992.tb04417.x","",
5,"Chordata","Mammalia","Rodentia","Cricetidae","Clethrionomys","gapperi",,"metabolic rate",1.95,"(O2) cm3/g/h",,,22,,130,"McNab, 1992",1992,"McNab, B. K. (1992). The comparative energetics of rigid endothermy: the Arvicolidae. Journal of Zoology, 227(4), 585-606. doi:10.1111/j.1469-7998.1992.tb04417.x","basal metabolic rate",
