"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
1,"Chordata ","Mammalia","Rodentia","Cricetidae","Microtus","oeconomus",,"mass",0.032,"kg",,,6,,78,"Casey, Withers, & Casey, 1979","1979","Casey, T. M., Withers, P. C., & Casey, K. K. (1979). Metabolic and respiratory responses of arctic mammals to ambient temperature during the summer. Comparative Biochemistry and Physiology Part A: Physiology, 64(3), 331-341. doi:10.1016/0300-9629(79)90452-3",,
1,"Chordata ","Mammalia","Rodentia","Cricetidae","Microtus","oeconomus",,"metabolic rate ",1.68,"(O2) ml/min",12.5,,6,,78,"Casey, Withers, & Casey, 1979","1979","Casey, T. M., Withers, P. C., & Casey, K. K. (1979). Metabolic and respiratory responses of arctic mammals to ambient temperature during the summer. Comparative Biochemistry and Physiology Part A: Physiology, 64(3), 331-341. doi:10.1016/0300-9629(79)90452-3","basal metabolic rate",""
2,"Chordata ","Mammalia","Rodentia","Cricetidae","Dicrostonyx ","groenlandicus",,"mass",0.047,"kg",,,6,,78,"Casey, Withers, & Casey, 1979","1979","Casey, T. M., Withers, P. C., & Casey, K. K. (1979). Metabolic and respiratory responses of arctic mammals to ambient temperature during the summer. Comparative Biochemistry and Physiology Part A: Physiology, 64(3), 331-341. doi:10.1016/0300-9629(79)90452-3",,
2,"Chordata ","Mammalia","Rodentia","Cricetidae","Dicrostonyx ","groenlandicus",,"metabolic rate ",1.54,"(O2) ml/min",12.5,,6,,78,"Casey, Withers, & Casey, 1979","1979","Casey, T. M., Withers, P. C., & Casey, K. K. (1979). Metabolic and respiratory responses of arctic mammals to ambient temperature during the summer. Comparative Biochemistry and Physiology Part A: Physiology, 64(3), 331-341. doi:10.1016/0300-9629(79)90452-3","basal metabolic rate",""
3,"Chordata ","Mammalia","Rodentia","Cricetidae","Lemmus"," trimucronatus",,"mass",0.064,"kg",,,6,,78,"Casey, Withers, & Casey, 1979","1979","Casey, T. M., Withers, P. C., & Casey, K. K. (1979). Metabolic and respiratory responses of arctic mammals to ambient temperature during the summer. Comparative Biochemistry and Physiology Part A: Physiology, 64(3), 331-341. doi:10.1016/0300-9629(79)90452-3",,
3,"Chordata ","Mammalia","Rodentia","Cricetidae","Lemmus"," trimucronatus",,"metabolic rate ",2.63,"(O2) ml/min",12.5,,6,,78,"Casey, Withers, & Casey, 1979","1979","Casey, T. M., Withers, P. C., & Casey, K. K. (1979). Metabolic and respiratory responses of arctic mammals to ambient temperature during the summer. Comparative Biochemistry and Physiology Part A: Physiology, 64(3), 331-341. doi:10.1016/0300-9629(79)90452-3","basal metabolic rate",""
4,"Chordata ","Mammalia","Carnivora","Mustelidae","Mustela ","rixosa",,"mass",0.075,"kg",,,4,,78,"Casey, Withers, & Casey, 1979","1979","Casey, T. M., Withers, P. C., & Casey, K. K. (1979). Metabolic and respiratory responses of arctic mammals to ambient temperature during the summer. Comparative Biochemistry and Physiology Part A: Physiology, 64(3), 331-341. doi:10.1016/0300-9629(79)90452-3",,
4,"Chordata ","Mammalia","Carnivora","Mustelidae","Mustela ","rixosa",,"metabolic rate ",2.75,"(O2) ml/min",12.5,,4,,78,"Casey, Withers, & Casey, 1979","1979","Casey, T. M., Withers, P. C., & Casey, K. K. (1979). Metabolic and respiratory responses of arctic mammals to ambient temperature during the summer. Comparative Biochemistry and Physiology Part A: Physiology, 64(3), 331-341. doi:10.1016/0300-9629(79)90452-3","basal metabolic rate",""
5,"Chordata ","Mammalia","Rodentia","Sciuridae","Citellus"," undulatus",,"mass",0.68,"kg",,,3,,78,"Casey, Withers, & Casey, 1979","1979","Casey, T. M., Withers, P. C., & Casey, K. K. (1979). Metabolic and respiratory responses of arctic mammals to ambient temperature during the summer. Comparative Biochemistry and Physiology Part A: Physiology, 64(3), 331-341. doi:10.1016/0300-9629(79)90452-3",,
5,"Chordata ","Mammalia","Rodentia","Sciuridae","Citellus"," undulatus",,"metabolic rate ",9.8,"(O2) ml/min",12.5,,3,,78,"Casey, Withers, & Casey, 1979","1979","Casey, T. M., Withers, P. C., & Casey, K. K. (1979). Metabolic and respiratory responses of arctic mammals to ambient temperature during the summer. Comparative Biochemistry and Physiology Part A: Physiology, 64(3), 331-341. doi:10.1016/0300-9629(79)90452-3","basal metabolic rate",""
6,"Chordata ","Mammalia","Carnivora","Canidae","Vulpes","lagopus",,"mass",3.6,"kg",,,3,,78,"Casey, Withers, & Casey, 1979","1979","Casey, T. M., Withers, P. C., & Casey, K. K. (1979). Metabolic and respiratory responses of arctic mammals to ambient temperature during the summer. Comparative Biochemistry and Physiology Part A: Physiology, 64(3), 331-341. doi:10.1016/0300-9629(79)90452-3",,
6,"Chordata ","Mammalia","Carnivora","Canidae","Vulpes","lagopus",,"metabolic rate ",22.9,"(O2) ml/min",12.5,,3,,78,"Casey, Withers, & Casey, 1979","1979","Casey, T. M., Withers, P. C., & Casey, K. K. (1979). Metabolic and respiratory responses of arctic mammals to ambient temperature during the summer. Comparative Biochemistry and Physiology Part A: Physiology, 64(3), 331-341. doi:10.1016/0300-9629(79)90452-3","basal metabolic rate",""
