"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
1,"Chordata","Mammalia","Rodentia","Muridae","Myotomys","unisulcatus",,"mass",96,"g",,,11,,115,"Du, Erasmus, & Kerley, 1989","1989","Du, A. P., Erasmus, T., & Kerley, G. (1989). Thermoregulatory patterns of two sympatric rodents: Otomys unisulcatus and Parotomys brantsii. Comparative biochemistry and physiology. A, Comparative physiology, 94(2), 215-220. doi:10.1016/0300-9629(89)90538-0",,
1,"Chordata","Mammalia","Rodentia","Muridae","Myotomys","unisulcatus",,"metabolic rate",1.11,"(O2) ml/g/h",25,,11,,115,"Du, Erasmus, & Kerley, 1989","1989","Du, A. P., Erasmus, T., & Kerley, G. (1989). Thermoregulatory patterns of two sympatric rodents: Otomys unisulcatus and Parotomys brantsii. Comparative biochemistry and physiology. A, Comparative physiology, 94(2), 215-220. doi:10.1016/0300-9629(89)90538-0","basal metabolic rate",""
2,"Chordata","Mammalia","Rodentia","Muridae","Parotomys","brantsii",,"mass",86.5,"g",,,12,,115,"Du, Erasmus, & Kerley, 1989","1989","Du, A. P., Erasmus, T., & Kerley, G. (1989). Thermoregulatory patterns of two sympatric rodents: Otomys unisulcatus and Parotomys brantsii. Comparative biochemistry and physiology. A, Comparative physiology, 94(2), 215-220. doi:10.1016/0300-9629(89)90538-0",,
2,"Chordata","Mammalia","Rodentia","Muridae","Parotomys","brantsii",,"metabolic rate",0.97,"(O2) ml/g/h",25,,8,,115,"Du, Erasmus, & Kerley, 1989","1989","Du, A. P., Erasmus, T., & Kerley, G. (1989). Thermoregulatory patterns of two sympatric rodents: Otomys unisulcatus and Parotomys brantsii. Comparative biochemistry and physiology. A, Comparative physiology, 94(2), 215-220. doi:10.1016/0300-9629(89)90538-0","basal metabolic rate",""
