"X.U.FEFF.observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
1,"Chordata","Reptilia","Squamata","Phyllodactylidae","Phyllodactylus","gerrophygus",,"brain size",1.8,"cg",,,,,223,"Platel, 1989",1989,"Platel, R. (1989) L'encéphalisation chez le tuatara de Nouvelle-Zélande Sphenodon punctatus Gray (Lepidosauria, Sphenodonta): etude quantifiée des principales subdivisions encéphaliques. J Hirnforsch, 30, 325-337.","brain weighed",
2,"Chordata","Reptilia","Squamata","Scincidae","Chalcides","polylepis",,"brain size",3.7,"cg",,,,,223,"Platel, 1989",1989,"Platel, R. (1989) L'encéphalisation chez le tuatara de Nouvelle-Zélande Sphenodon punctatus Gray (Lepidosauria, Sphenodonta): etude quantifiée des principales subdivisions encéphaliques. J Hirnforsch, 30, 325-337.","brain weighed",
3,"Chordata","Reptilia","Squamata","Anguidae","Ophisaurus","apodus",,"brain size",34.2,"cg",,,,,223,"Platel, 1989",1989,"Platel, R. (1989) L'encéphalisation chez le tuatara de Nouvelle-Zélande Sphenodon punctatus Gray (Lepidosauria, Sphenodonta): etude quantifiée des principales subdivisions encéphaliques. J Hirnforsch, 30, 325-337.","brain weighed",
4,"Chordata","Reptilia","Squamata","Dactyloidae","Anolis","caroliensis",,"brain size",5.5,"cg",,,,,223,"Platel, 1989",1989,"Platel, R. (1989) L'encéphalisation chez le tuatara de Nouvelle-Zélande Sphenodon punctatus Gray (Lepidosauria, Sphenodonta): etude quantifiée des principales subdivisions encéphaliques. J Hirnforsch, 30, 325-337.","brain weighed",
5,"Chordata","Reptilia","Squamata","Agamidae","Bronchocela ","cristatella",,"brain size",2.9,"cg",,,,,223,"Platel, 1989",1989,"Platel, R. (1989) L'encéphalisation chez le tuatara de Nouvelle-Zélande Sphenodon punctatus Gray (Lepidosauria, Sphenodonta): etude quantifiée des principales subdivisions encéphaliques. J Hirnforsch, 30, 325-337.","brain weighed",
6,"Chordata","Reptilia","Squamata","Agamidae","Draco","volans",,"brain size",5.8,"cg",,,,,223,"Platel, 1989",1989,"Platel, R. (1989) L'encéphalisation chez le tuatara de Nouvelle-Zélande Sphenodon punctatus Gray (Lepidosauria, Sphenodonta): etude quantifiée des principales subdivisions encéphaliques. J Hirnforsch, 30, 325-337.","brain weighed",
7,"Chordata","Reptilia","Squamata","Agamidae","Acanthosaura","armata",,"brain size",18.2,"cg",,,,,223,"Platel, 1989",1989,"Platel, R. (1989) L'encéphalisation chez le tuatara de Nouvelle-Zélande Sphenodon punctatus Gray (Lepidosauria, Sphenodonta): etude quantifiée des principales subdivisions encéphaliques. J Hirnforsch, 30, 325-337.","brain weighed",
8,"Chordata","Reptilia","Squamata","Teiidae","Tupinambis ","teguinix",,"brain size",156.3,"cg",,,,,223,"Platel, 1989",1989,"Platel, R. (1989) L'encéphalisation chez le tuatara de Nouvelle-Zélande Sphenodon punctatus Gray (Lepidosauria, Sphenodonta): etude quantifiée des principales subdivisions encéphaliques. J Hirnforsch, 30, 325-337.","brain weighed",
