"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
15,"Arthropoda","Arachnida","Araneae","Plectreuridae","Plectreurys","tristis","female","metabolic rate",8.7,"(O2) ul/h",22,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","not specified",
16,"Arthropoda","Arachnida","Araneae","Plectreuridae","Plectreurys","sp.","female","body mass",64.7,"mg",,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","",
16,"Arthropoda","Arachnida","Araneae","Plectreuridae","Plectreurys","sp.","female","metabolic rate",4.9,"(O2) ul/h",22,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","not specified",
17,"Arthropoda","Arachnida","Araneae","Theridiidae","Steatoda","medialis","female","body mass",24.3,"mg",,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","",
17,"Arthropoda","Arachnida","Araneae","Theridiidae","Steatoda","medialis","female","metabolic rate",12.4,"(O2) ul/h",22,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","not specified",
18,"Arthropoda","Arachnida","Araneae","Theridiidae","Latrodectus","mactans","female","body mass",350.5,"mg",,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","",
18,"Arthropoda","Arachnida","Araneae","Theridiidae","Latrodectus","mactans","female","metabolic rate",104.7,"(O2) ul/h",22,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","not specified",
19,"Arthropoda","Arachnida","Araneae","Theridiidae","Latrodectus","mactans","female","body mass",48.2,"mg",,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","",
19,"Arthropoda","Arachnida","Araneae","Theridiidae","Latrodectus","mactans","female","metabolic rate",57.7,"(O2) ul/h",22,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","not specified",
20,"Arthropoda","Arachnida","Araneae","Theridiidae","Latrodectus","mactans","female","body mass",169,"mg",,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","",
20,"Arthropoda","Arachnida","Araneae","Theridiidae","Latrodectus","mactans","female","metabolic rate",87.9,"(O2) ul/h",22,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","not specified",
21,"Arthropoda","Arachnida","Araneae","Linyphiidae","Frontinella","pyramitela","female","body mass",4.6,"mg",,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","",
21,"Arthropoda","Arachnida","Araneae","Linyphiidae","Frontinella","pyramitela","female","metabolic rate",1.8,"(O2) ul/h",22,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","not specified",
22,"Arthropoda","Arachnida","Araneae","Linyphiidae","Frontinella","pyramitela","female","body mass",4.8,"mg",,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","",
22,"Arthropoda","Arachnida","Araneae","Linyphiidae","Frontinella","pyramitela","female","metabolic rate",3.3,"(O2) ul/h",22,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","not specified",
23,"Arthropoda","Arachnida","Araneae","Linyphiidae","Frontinella","pyramitela","female","body mass",7.6,"mg",,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","",
23,"Arthropoda","Arachnida","Araneae","Linyphiidae","Frontinella","pyramitela","female","metabolic rate",6.4,"(O2) ul/h",22,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","not specified",
24,"Arthropoda","Arachnida","Araneae","Araneidae","Cyclosa","conica","female","body mass",10.5,"mg",,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","",
24,"Arthropoda","Arachnida","Araneae","Araneidae","Cyclosa","conica","female","metabolic rate",5.8,"(O2) ul/h",22,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","not specified",
25,"Arthropoda","Arachnida","Araneae","Araneidae","Cyclosa","conica","female","body mass",10.8,"mg",,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","",
25,"Arthropoda","Arachnida","Araneae","Araneidae","Cyclosa","conica","female","metabolic rate",5.5,"(O2) ul/h",22,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","not specified",
26,"Arthropoda","Arachnida","Araneae","Araneidae","Neoscona","oacavensis","female","body mass",140.6,"mg",,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","",
26,"Arthropoda","Arachnida","Araneae","Araneidae","Neoscona","oacavensis","female","metabolic rate",23.4,"(O2) ul/h",22,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","not specified",
27,"Arthropoda","Arachnida","Araneae","Araneidae","Neoscona","oacavensis","female","body mass",193.1,"mg",,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","",
27,"Arthropoda","Arachnida","Araneae","Araneidae","Neoscona","oacavensis","female","metabolic rate",31.6,"(O2) ul/h",22,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","not specified",
28,"Arthropoda","Arachnida","Araneae","Araneidae","Argiope","aurantia","female","body mass",258,"mg",,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","",
28,"Arthropoda","Arachnida","Araneae","Araneidae","Argiope","aurantia","female","metabolic rate",59.3,"(O2) ul/h",22,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","not specified",
29,"Arthropoda","Arachnida","Araneae","Araneidae","Argiope","aurantia","female","body mass",858,"mg",,,1,"",167,"Greenstone & Bennett, 1980",1980,"Greenstone, M. H., & Bennett, A. F. (1980). Foraging strategy and metabolic rate in spiders. Ecology, 61(5), 1255-1259. doi:10.2307/1936843","",
