"X.U.FEFF.observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
68,"Arthropoda","Insecta","Hymenoptera","Apidae","Apis","mellifera",,"brain size",797010765.5,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
69,"Arthropoda","Insecta","Hymenoptera","Apidae","Apis","mellifera",,"brain size",874143419.1,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
70,"Arthropoda","Insecta","Hymenoptera","Apidae","Apis","mellifera",,"brain size",887052688.8,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
71,"Arthropoda","Insecta","Hymenoptera","Apidae","Apis","mellifera",,"brain size",895678018.7,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
72,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1145364610,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
73,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1105237703,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
74,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1477659234,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
75,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1085216197,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
76,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1167182209,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
77,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1247293383,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
78,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1288625155,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
79,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1163452559,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
80,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1143879709,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
81,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1234322947,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
82,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1182383893,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
83,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1135785026,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
84,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1336002647,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
85,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1294604543,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
86,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1340629166,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
87,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1141598621,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
88,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1119562514,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
89,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",954457122.1,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
90,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1375562269,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
91,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1043530699,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
92,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",1009743190,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
93,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","fuscatus",,"brain size",960315992.2,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
94,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","flavus",,"brain size",1053487946,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
95,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","flavus",,"brain size",1229025812,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
96,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","flavus",,"brain size",1100960029,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
97,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","flavus",,"brain size",838066745.1,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
98,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","flavus",,"brain size",1260343506,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
99,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","flavus",,"brain size",1023259154,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
100,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","flavus",,"brain size",1163461848,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
101,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","flavus",,"brain size",1481164949,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
102,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","flavus",,"brain size",1355776283,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
103,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","flavus",,"brain size",1070950725,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
104,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","flavus",,"brain size",1449360350,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
105,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","flavus",,"brain size",1219482226,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
106,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","flavus",,"brain size",1408659106,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
107,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","flavus",,"brain size",1212586253,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
108,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","flavus",,"brain size",1045340703,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
109,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","flavus",,"brain size",1194792586,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
110,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","flavus",,"brain size",1418963528,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
111,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","flavus",,"brain size",1331137702,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
112,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","flavus",,"brain size",1134953195,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
113,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","dominulus",,"brain size",790781964.9,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
114,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","dominulus",,"brain size",735342423,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
115,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","dominulus",,"brain size",1113621190,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
116,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","dominulus",,"brain size",1324984832,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
117,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","dominulus",,"brain size",971261111.1,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
118,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","dominulus",,"brain size",729396724.6,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
119,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","dominulus",,"brain size",871895540.4,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
120,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","dominulus",,"brain size",1202416075,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
121,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","dominulus",,"brain size",1328802082,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
122,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","dominulus",,"brain size",1082550206,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
123,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","dominulus",,"brain size",813136745.3,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
124,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","dominulus",,"brain size",541634494.1,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
125,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","dominulus",,"brain size",960686673.3,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
126,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","dominulus",,"brain size",1058299715,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
127,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","dominulus",,"brain size",786950610.4,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
128,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","dominulus",,"brain size",1139314253,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
129,"Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","dominulus",,"brain size",1170877813,"um3",,,,"",162,"Muscedere, Gronenberg, Moreau, & Traniello, 2014",2014,"Muscedere, M. L., Gronenberg, W., Moreau, C. S., & Traniello, J. F. A. (2014). Investment in higher order central processing regions is not constrained by brain size in social insects. Proceedings of the Royal Society B: Biological Sciences, 281(1784). doi:10.1098/rspb.2014.0217","immunostaining and microscopy",
