observationID,phylum,class,order,family,genus,specificEpithet,sex,measurementType,measurementValue,measurementUnit,temperature,respiratoryQuotient,sampleSizeValue,comments,reference,inTextReference,publicationYear,fullReference,measurementMethod,metadataComment
1,Arthropoda,Insecta,Hymenoptera,Formicidae,Acromyrmex,echinatior,,mass,0.658-22.244,mg,,,20,,147,"Seid, Castillo, & Wcislo, 2011",2011,"Seid, M. A., Castillo, A., & Wcislo, W. T. (2011). The allometry of brain miniaturization in ants. Brain, behavior and evolution, 77(1), 5-13. doi:10.1159/000322530"
1,Arthropoda,Insecta,Hymenoptera,Formicidae,Acromyrmex,echinatior,,brain size,0.127,mg,,,20,average brain weight ,147,"Seid, Castillo, & Wcislo, 2011",2011,"Seid, M. A., Castillo, A., & Wcislo, W. T. (2011). The allometry of brain miniaturization in ants. Brain, behavior and evolution, 77(1), 5-13. doi:10.1159/000322530",histological reconstruction,"cross sections were photographed, reconstructed using reconstruct and volume was measured"
2,Arthropoda,Insecta,Hymenoptera,Formicidae,Apterostigma,sp.1,,mass,0.510-0.737,mg,,,3,"species name corrected, 3 three not one",147,"Seid, Castillo, & Wcislo, 2011",2011,"Seid, M. A., Castillo, A., & Wcislo, W. T. (2011). The allometry of brain miniaturization in ants. Brain, behavior and evolution, 77(1), 5-13. doi:10.1159/000322530"
2,Arthropoda,Insecta,Hymenoptera,Formicidae,Apterostigma,sp.1,,brain size,0.042000000000000003,mg,,,3,"species name corrected, 3 three not one",147,"Seid, Castillo, & Wcislo, 2011",2011,"Seid, M. A., Castillo, A., & Wcislo, W. T. (2011). The allometry of brain miniaturization in ants. Brain, behavior and evolution, 77(1), 5-13. doi:10.1159/000322530",histological reconstruction,"cross sections were photographed, reconstructed using reconstruct and volume was measured"
3,Arthropoda,Insecta,Hymenoptera,Formicidae,Apterostigma,sp.2,,mass,0.724-0.750,mg,,,3,"species name corrected, 3 three not one",147,"Seid, Castillo, & Wcislo, 2011",2011,"Seid, M. A., Castillo, A., & Wcislo, W. T. (2011). The allometry of brain miniaturization in ants. Brain, behavior and evolution, 77(1), 5-13. doi:10.1159/000322530"
3,Arthropoda,Insecta,Hymenoptera,Formicidae,Apterostigma,sp.2,,brain size,0.050999999999999997,mg,,,3,"species name corrected, 3 three not one",147,"Seid, Castillo, & Wcislo, 2011",2011,"Seid, M. A., Castillo, A., & Wcislo, W. T. (2011). The allometry of brain miniaturization in ants. Brain, behavior and evolution, 77(1), 5-13. doi:10.1159/000322530",histological reconstruction,"cross sections were photographed, reconstructed using reconstruct and volume was measured"
4,Arthropoda,Insecta,Hymenoptera,Formicidae,Apterostigma,sp.3,,mass,2.280-2.482,mg,,,3,"species name corrected, 3 three not one",147,"Seid, Castillo, & Wcislo, 2011",2011,"Seid, M. A., Castillo, A., & Wcislo, W. T. (2011). The allometry of brain miniaturization in ants. Brain, behavior and evolution, 77(1), 5-13. doi:10.1159/000322530"
4,Arthropoda,Insecta,Hymenoptera,Formicidae,Apterostigma,sp.3,,brain size,0.082000000000000003,mg,,,3,"species name corrected, 3 three not one",147,"Seid, Castillo, & Wcislo, 2011",2011,"Seid, M. A., Castillo, A., & Wcislo, W. T. (2011). The allometry of brain miniaturization in ants. Brain, behavior and evolution, 77(1), 5-13. doi:10.1159/000322530",histological reconstruction,"cross sections were photographed, reconstructed using reconstruct and volume was measured"
5,Arthropoda,Insecta,Hymenoptera,Formicidae,Atta ,colombica,,mass,0.410-49.546,mg,,,17,,147,"Seid, Castillo, & Wcislo, 2011",2011,"Seid, M. A., Castillo, A., & Wcislo, W. T. (2011). The allometry of brain miniaturization in ants. Brain, behavior and evolution, 77(1), 5-13. doi:10.1159/000322530"
5,Arthropoda,Insecta,Hymenoptera,Formicidae,Atta ,colombica,,brain size,0.115,mg,,,17,,147,"Seid, Castillo, & Wcislo, 2011",2011,"Seid, M. A., Castillo, A., & Wcislo, W. T. (2011). The allometry of brain miniaturization in ants. Brain, behavior and evolution, 77(1), 5-13. doi:10.1159/000322530",histological reconstruction,"cross sections were photographed, reconstructed using reconstruct and volume was measured"
