"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
1,"Arthropoda","Insecta","Lepidoptera","Nymphalidae","Heliconius ","himera","female","brain size",594523697.1,"um3",,,8,,209,"Montgomery and Merrill, 2017",2017,"Montgomery, S.H. & Merrill, R.M. (2017). Divergence in brain composition during the early stages of ecological specialization in Heliconius butterflies. Journal of Evolutionary Biology, 30, 571–582","immunostaining and microscopy",
2,"Arthropoda","Insecta","Lepidoptera","Nymphalidae","Heliconius ","erato","female","brain size",619418452.3,"um3",,,8,,209,"Montgomery and Merrill, 2017",2017,"Montgomery, S.H. & Merrill, R.M. (2017). Divergence in brain composition during the early stages of ecological specialization in Heliconius butterflies. Journal of Evolutionary Biology, 30, 571–582","immunostaining and microscopy",
