"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
90,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","flavitincta",,"brain size",0.3962,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
91,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","jurinei",,"brain size",0.4336,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
92,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","jurinei",,"brain size",0.3787,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
93,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","jurinei",,"brain size",0.3723,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
94,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","jurinei",,"brain size",0.4278,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
95,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","jurinei",,"brain size",0.3793,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
96,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","jurinei",,"brain size",0.3362,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
97,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","jurinei",,"brain size",0.4896,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
98,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","jurinei",,"brain size",0.4001,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
99,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","jurinei",,"brain size",0.4004,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
100,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","plebeja",,"brain size",0.1466,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
101,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","plebeja",,"brain size",0.1361,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
102,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","plebeja",,"brain size",0.148,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
103,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","plebeja",,"brain size",0.1391,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
104,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","plebeja",,"brain size",0.1364,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
105,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","plebeja",,"brain size",0.1346,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
106,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","plebeja",,"brain size",0.1451,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
107,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","plebeja",,"brain size",0.1452,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
108,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","plebeja",,"brain size",0.1591,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
109,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","raui",,"brain size",0.1932,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
110,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","raui",,"brain size",0.1514,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
111,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","raui",,"brain size",0.204,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
112,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","raui",,"brain size",0.2314,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
113,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","raui",,"brain size",0.2096,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
114,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","raui",,"brain size",0.2181,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
115,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","raui",,"brain size",0.2234,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
116,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","raui",,"brain size",0.259,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
117,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","raui",,"brain size",0.2547,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
118,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","raui",,"brain size",0.2636,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
119,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","raui",,"brain size",0.2532,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
120,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","raui",,"brain size",0.2404,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
121,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","raui",,"brain size",0.2401,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
122,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","rejecta",,"brain size",0.2763,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
123,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","rejecta",,"brain size",0.2715,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
124,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","rejecta",,"brain size",0.2434,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
125,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","rejecta",,"brain size",0.2714,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
126,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","rejecta",,"brain size",0.2828,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
127,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","richardsi",,"brain size",0.1377,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
128,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","richardsi",,"brain size",0.1395,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
129,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","richardsi",,"brain size",0.1354,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
130,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","richardsi",,"brain size",0.214,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
131,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","richardsi",,"brain size",0.2267,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
132,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","richardsi",,"brain size",0.2229,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
133,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","richardsi",,"brain size",0.1706,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
134,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","richardsi",,"brain size",0.1715,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
135,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","richardsi",,"brain size",0.1599,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
136,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","richardsi",,"brain size",0.157,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
137,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","richardsi",,"brain size",0.1968,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
138,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","richardsi",,"brain size",0.1784,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
139,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Polybia","richardsi",,"brain size",0.1466,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
140,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Protopolybia","exigua",,"brain size",0.1074,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
141,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Protopolybia","exigua",,"brain size",0.1023,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
142,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Protopolybia","exigua",,"brain size",0.0972,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
143,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Protopolybia","exigua",,"brain size",0.1111,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
144,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Protopolybia","exigua",,"brain size",0.1127,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
145,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Protopolybia","exigua",,"brain size",0.0996,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
146,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Synoeca","septentrionalis",,"brain size",0.397,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
147,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Synoeca","septentrionalis",,"brain size",0.708,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
148,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Synoeca","septentrionalis",,"brain size",0.506,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
149,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Synoeca","septentrionalis",,"brain size",0.444,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
150,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Synoeca","septentrionalis",,"brain size",0.633,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
151,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Synoeca","septentrionalis",,"brain size",0.622,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
152,"Arthropoda","Insecta","Hymenoptera","Vespidae ","Synoeca","septentrionalis",,"brain size",0.643,"mm3",,,,,206,"O'Donnell, et al., 2018",2018,"O’Donnell, S., Bulova, S.J., Barrett, M. & Fiocca, K. (2018) Size constraints and sensory adaptations affect mosaic brain evolution in paper wasps (Vespidae: Epiponini). Biological Journal of the Linnean Society, 123, 302–310.","histological reconstruction","cross section, photograph, and imageJ to measure volume"
