"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
1,"Chordata","Aves","Struthioniformes","Struthionidae","Struthio","camelus",,"mass",95.4,"kg",,,14,,59,"Withers, 1983","1983","Withers, P. C. (1983). Energy, Water, and Solute Balance of the Ostrich Struthio camelus. Physiological Zoology, 56(4), 568-579. doi:10.1086/physzool.56.4.30155880",,
1,"Chordata","Aves","Struthioniformes","Struthionidae","Struthio","camelus",,"metabolic rate",0.113,"(O2) ml/g/h",20,,14,,59,"Withers, 1983","1983","Withers, P. C. (1983). Energy, Water, and Solute Balance of the Ostrich Struthio camelus. Physiological Zoology, 56(4), 568-579. doi:10.1086/physzool.56.4.30155880","not specified",""
