"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
1,"Chordata","Aves","Columbiformes","Columbidae","Leptotila","verreauxi",,"mass",131,"g",,,2,,47,"Vleck & Vleck, 1979","1979","Vleck, C. M., & Vleck, D. (1979). Metabolic rate in five tropical bird species. The Condor, 81(1), 89-91. doi:10.2307/1367864",,
1,"Chordata","Aves","Columbiformes","Columbidae","Leptotila","verreauxi",,"metabolic rate ",18.3,"kcal/day",30,,2,,47,"Vleck & Vleck, 1979","1979","Vleck, C. M., & Vleck, D. (1979). Metabolic rate in five tropical bird species. The Condor, 81(1), 89-91. doi:10.2307/1367864","standard metabolic rate",""
2,"Chordata","Aves","Passeriformes","Pipridae","Ceratopipra","mentalis","female","mass",14.5,"g",,,2,,47,"Vleck & Vleck, 1979","1979","Vleck, C. M., & Vleck, D. (1979). Metabolic rate in five tropical bird species. The Condor, 81(1), 89-91. doi:10.2307/1367864",,
2,"Chordata","Aves","Passeriformes","Pipridae","Ceratopipra","mentalis","female","metabolic rate ",6.14,"kcal/day",30,,2,,47,"Vleck & Vleck, 1979","1979","Vleck, C. M., & Vleck, D. (1979). Metabolic rate in five tropical bird species. The Condor, 81(1), 89-91. doi:10.2307/1367864","standard metabolic rate",""
3,"Chordata","Aves","Passeriformes","Pipridae","Manacus","vitellinus","male","mass",18.2,"g",,,2,,47,"Vleck & Vleck, 1979","1979","Vleck, C. M., & Vleck, D. (1979). Metabolic rate in five tropical bird species. The Condor, 81(1), 89-91. doi:10.2307/1367864",,
3,"Chordata","Aves","Passeriformes","Pipridae","Manacus","vitellinus","male","metabolic rate ",4.88,"kcal/day",30,,2,,47,"Vleck & Vleck, 1979","1979","Vleck, C. M., & Vleck, D. (1979). Metabolic rate in five tropical bird species. The Condor, 81(1), 89-91. doi:10.2307/1367864","standard metabolic rate",""
4,"Chordata","Aves","Passeriformes","Pipridae","Manacus","vitellinus","female","mass",15,"g",,,9,,47,"Vleck & Vleck, 1979","1979","Vleck, C. M., & Vleck, D. (1979). Metabolic rate in five tropical bird species. The Condor, 81(1), 89-91. doi:10.2307/1367864",,
4,"Chordata","Aves","Passeriformes","Pipridae","Manacus","vitellinus","female","metabolic rate ",5.91,"kcal/day",30,,9,,47,"Vleck & Vleck, 1979","1979","Vleck, C. M., & Vleck, D. (1979). Metabolic rate in five tropical bird species. The Condor, 81(1), 89-91. doi:10.2307/1367864","standard metabolic rate",""
5,"Chordata","Aves","Passeriformes","Furnariidade","Xiphorhynchus","guttatus",,"mass",45.2,"g",,,2,,47,"Vleck & Vleck, 1979","1979","Vleck, C. M., & Vleck, D. (1979). Metabolic rate in five tropical bird species. The Condor, 81(1), 89-91. doi:10.2307/1367864",,
5,"Chordata","Aves","Passeriformes","Furnariidade","Xiphorhynchus","guttatus",,"metabolic rate ",9.21,"kcal/day",30,,2,,47,"Vleck & Vleck, 1979","1979","Vleck, C. M., & Vleck, D. (1979). Metabolic rate in five tropical bird species. The Condor, 81(1), 89-91. doi:10.2307/1367864","standard metabolic rate",""
6,"Chordata","Aves","Passeriformes","Thamnophilidae","Thamnophilus","punctatus","male","mass",21,"g",,,1,,47,"Vleck & Vleck, 1979","1979","Vleck, C. M., & Vleck, D. (1979). Metabolic rate in five tropical bird species. The Condor, 81(1), 89-91. doi:10.2307/1367864",,
6,"Chordata","Aves","Passeriformes","Thamnophilidae","Thamnophilus","punctatus","male","metabolic rate ",7.05,"kcal/day",30,,1,,47,"Vleck & Vleck, 1979","1979","Vleck, C. M., & Vleck, D. (1979). Metabolic rate in five tropical bird species. The Condor, 81(1), 89-91. doi:10.2307/1367864","standard metabolic rate",""
