"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
1,"Chordata","Aves","Passeriformes","Estrildidae","Lonchura","malacca",,"mass",11.8,"g",,,3,,50,"Hails, 1983","1983","Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",,
1,"Chordata","Aves","Passeriformes","Estrildidae","Lonchura","malacca",,"metabolic rate ",12.18,"kJ/day",33,,3,,50,"Hails, 1983","1983","Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889","basal metabolic rate",""
2,"Chordata","Aves","Passeriformes","Estrildidae","Lonchura","maja",,"mass",12.8,"g",,,3,,50,"Hails, 1983","1983","Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",,
2,"Chordata","Aves","Passeriformes","Estrildidae","Lonchura","maja",,"metabolic rate ",13.15,"kJ/day",33,,3,,50,"Hails, 1983","1983","Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889","basal metabolic rate",""
3,"Chordata","Aves","Passeriformes","Passeridae","Passer","montanus",,"mass",17.5,"g",,,10,,50,"Hails, 1983","1983","Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",,
3,"Chordata","Aves","Passeriformes","Passeridae","Passer","montanus",,"metabolic rate ",17.08,"kJ/day",33,,10,,50,"Hails, 1983","1983","Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889","basal metabolic rate",""
4,"Chordata","Aves","Passeriformes","Pycnonotidae","Pycnonotus","goiavier",,"mass",28.6,"g",,,9,,50,"Hails, 1983","1983","Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",,
4,"Chordata","Aves","Passeriformes","Pycnonotidae","Pycnonotus","goiavier",,"metabolic rate ",21.14,"kJ/day",33,,9,,50,"Hails, 1983","1983","Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889","basal metabolic rate",""
5,"Chordata","Aves","Passeriformes","Nectariniidae","Arachnothera","longirostra",,"mass",13,"g",,,2,,50,"Hails, 1983","1983","Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",,
5,"Chordata","Aves","Passeriformes","Nectariniidae","Arachnothera","longirostra",,"metabolic rate ",16.29,"kJ/day",33,,2,,50,"Hails, 1983","1983","Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889","basal metabolic rate",""
