"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
1,"Chordata","Aves","Procellariiformes","Procellariidae","Ardenna","pacificus",,"mass",337.8,"g",,,,,51,"Pettit, Ellis, & Whittow, 1985","1985","Pettit, T. N., Ellis, H. I., & Whittow, G. C. (1985). Basal metabolic rate in tropical seabirds. The Auk, 102(1), 172-174. doi:10.2307/4086838",,
1,"Chordata","Aves","Procellariiformes","Procellariidae","Ardenna","pacificus",,"metabolic rate ",0.8,"(O2) cm3/g/h",28.9,,,,51,"Pettit, Ellis, & Whittow, 1985","1985","Pettit, T. N., Ellis, H. I., & Whittow, G. C. (1985). Basal metabolic rate in tropical seabirds. The Auk, 102(1), 172-174. doi:10.2307/4086838","basal metabolic rate",""
2,"Chordata","Aves","Procellariiformes","Procellariidae","Puffinus","nativitatis",,"mass",307.6,"g",,,,,51,"Pettit, Ellis, & Whittow, 1985","1985","Pettit, T. N., Ellis, H. I., & Whittow, G. C. (1985). Basal metabolic rate in tropical seabirds. The Auk, 102(1), 172-174. doi:10.2307/4086838",,
2,"Chordata","Aves","Procellariiformes","Procellariidae","Puffinus","nativitatis",,"metabolic rate ",0.87,"(O2) cm3/g/h",28.4,,,,51,"Pettit, Ellis, & Whittow, 1985","1985","Pettit, T. N., Ellis, H. I., & Whittow, G. C. (1985). Basal metabolic rate in tropical seabirds. The Auk, 102(1), 172-174. doi:10.2307/4086838","basal metabolic rate",""
3,"Chordata","Aves","Procellariiformes","Procellariidae","Pterodroma","hypoleuca",,"mass",167.4,"g",,,,,51,"Pettit, Ellis, & Whittow, 1985","1985","Pettit, T. N., Ellis, H. I., & Whittow, G. C. (1985). Basal metabolic rate in tropical seabirds. The Auk, 102(1), 172-174. doi:10.2307/4086838",,
3,"Chordata","Aves","Procellariiformes","Procellariidae","Pterodroma","hypoleuca",,"metabolic rate ",0.91,"(O2) cm3/g/h",24.7,,,,51,"Pettit, Ellis, & Whittow, 1985","1985","Pettit, T. N., Ellis, H. I., & Whittow, G. C. (1985). Basal metabolic rate in tropical seabirds. The Auk, 102(1), 172-174. doi:10.2307/4086838","basal metabolic rate",""
4,"Chordata","Aves","Procellariiformes","Procellariidae","Bulweria","bulwerii",,"mass",87,"g",,,,,51,"Pettit, Ellis, & Whittow, 1985","1985","Pettit, T. N., Ellis, H. I., & Whittow, G. C. (1985). Basal metabolic rate in tropical seabirds. The Auk, 102(1), 172-174. doi:10.2307/4086838",,
4,"Chordata","Aves","Procellariiformes","Procellariidae","Bulweria","bulwerii",,"metabolic rate ",1.06,"(O2) cm3/g/h",28.7,,,,51,"Pettit, Ellis, & Whittow, 1985","1985","Pettit, T. N., Ellis, H. I., & Whittow, G. C. (1985). Basal metabolic rate in tropical seabirds. The Auk, 102(1), 172-174. doi:10.2307/4086838","basal metabolic rate",""
5,"Chordata","Aves","Phaethontiformes","Phaethontidae","Phaethon","rubricauda",,"mass",593.2,"g",,,,,51,"Pettit, Ellis, & Whittow, 1985","1985","Pettit, T. N., Ellis, H. I., & Whittow, G. C. (1985). Basal metabolic rate in tropical seabirds. The Auk, 102(1), 172-174. doi:10.2307/4086838",,
5,"Chordata","Aves","Phaethontiformes","Phaethontidae","Phaethon","rubricauda",,"metabolic rate ",1.02,"(O2) cm3/g/h",29.5,,,,51,"Pettit, Ellis, & Whittow, 1985","1985","Pettit, T. N., Ellis, H. I., & Whittow, G. C. (1985). Basal metabolic rate in tropical seabirds. The Auk, 102(1), 172-174. doi:10.2307/4086838","basal metabolic rate",""
6,"Chordata","Aves","Charadriiformes","Laridae","Onychoprion","lunatus",,"mass",131.7,"g",,,,,51,"Pettit, Ellis, & Whittow, 1985","1985","Pettit, T. N., Ellis, H. I., & Whittow, G. C. (1985). Basal metabolic rate in tropical seabirds. The Auk, 102(1), 172-174. doi:10.2307/4086838",,
