"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
1,"Chordata","Aves","Struthioniformes","Struthionidae","Struthio","camelus",,"mass",95.4,"kg",,,14,,59,"Barnhart, 1983","1983","Barnhart, M. C. (1983). Division of Comparative Physiology and Biochemistry, Society for Integrative and Comparative Biology. Physiological Zoology, 56(3), 436-444.",,
1,"Chordata","Aves","Struthioniformes","Struthionidae","Struthio","camelus",,"metabolic rate",0.113,"(O2) ml/g/h",20,,14,,59,"Barnhart, 1983","1983","Barnhart, M. C. (1983). Division of Comparative Physiology and Biochemistry, Society for Integrative and Comparative Biology. Physiological Zoology, 56(3), 436-444.","not specified",""
