"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
9,"Chordata","Aves","Anseriformes","Anatidae","Aythya","ferina",,"body mass",816,"g",,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","",
9,"Chordata","Aves","Anseriformes","Anatidae","Aythya","ferina",,"metabolic rate",20.94,"kJ/h",22.5,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","basal metabolic rate",
10,"Chordata","Aves","Anseriformes","Anatidae","Anas","plathyrhynchos",,"body mass",1236,"g",,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","",
10,"Chordata","Aves","Anseriformes","Anatidae","Anas","plathyrhynchos",,"metabolic rate",27.28,"kJ/h",22.5,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","basal metabolic rate",
11,"Chordata","Aves","Anseriformes","Anatidae","Netta","rufina",,"body mass",1237,"g",,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","",
11,"Chordata","Aves","Anseriformes","Anatidae","Netta","rufina",,"metabolic rate",25.56,"kJ/h",22.5,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","basal metabolic rate",
12,"Chordata","Aves","Psittaciformes","Psittaculidae","Loriculus","galgulus",,"body mass",27,"g",,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","",
12,"Chordata","Aves","Psittaciformes","Psittaculidae","Loriculus","galgulus",,"metabolic rate",1.86,"kJ/h",22.5,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","basal metabolic rate",
13,"Chordata","Aves","Psittaciformes","Psittaculidae","Melopsittacus","undulatus",,"body mass",39,"g",,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","",
13,"Chordata","Aves","Psittaciformes","Psittaculidae","Melopsittacus","undulatus",,"metabolic rate",2.24,"kJ/h",22.5,,1,,43,"Prinzinger & Hänssler, 1980",1980,"Prinzinger, R., & Hänssler, I. (1980). Metabolism-weight relationship in some small nonpasserine birds. Experientia, 36(11), 1299-1300. doi:10.1007/bf01969600","basal metabolic rate",
