"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
1,"Chordata","Reptilia","Squamata","Anniellidae","Anniella","pulchra",,"body mass",4.94,"g",,,7,,65,"Kamel & Gatten, 1983",1983,"Kamel, S., & Gatten, R. E. J. (1983). Aerobic and Anaerobic Activity Metabolism of Limbless and Fossorial Reptiles. Physiological Zoology, 56(3), 419-429. doi:10.1086/physzool.56.3.30152607","",
1,"Chordata","Reptilia","Squamata","Anniellidae","Anniella","pulchra",,"metabolic rate",0.0662,"(O2) cm3/g/h",25,,7,,65,"Kamel & Gatten, 1983",1983,"Kamel, S., & Gatten, R. E. J. (1983). Aerobic and Anaerobic Activity Metabolism of Limbless and Fossorial Reptiles. Physiological Zoology, 56(3), 419-429. doi:10.1086/physzool.56.3.30152607","standard metabolic rate",
2,"Chordata","Reptilia","Squamata","Anguidae","Ophisaurus","ventralis",,"body mass",32.17,"g",,,9,,65,"Kamel & Gatten, 1983",1983,"Kamel, S., & Gatten, R. E. J. (1983). Aerobic and Anaerobic Activity Metabolism of Limbless and Fossorial Reptiles. Physiological Zoology, 56(3), 419-429. doi:10.1086/physzool.56.3.30152607","",
2,"Chordata","Reptilia","Squamata","Anguidae","Ophisaurus","ventralis",,"metabolic rate",0.0382,"(O2) cm3/g/h",25,,9,,65,"Kamel & Gatten, 1983",1983,"Kamel, S., & Gatten, R. E. J. (1983). Aerobic and Anaerobic Activity Metabolism of Limbless and Fossorial Reptiles. Physiological Zoology, 56(3), 419-429. doi:10.1086/physzool.56.3.30152607","standard metabolic rate",
3,"Chordata","Reptilia","Squamata","Trogonophidae","Trogonophis","wiegmanni",,"body mass",4.97,"g",,,8,,65,"Kamel & Gatten, 1983",1983,"Kamel, S., & Gatten, R. E. J. (1983). Aerobic and Anaerobic Activity Metabolism of Limbless and Fossorial Reptiles. Physiological Zoology, 56(3), 419-429. doi:10.1086/physzool.56.3.30152607","",
3,"Chordata","Reptilia","Squamata","Trogonophidae","Trogonophis","wiegmanni",,"metabolic rate",0.0391,"(O2) cm3/g/h",25,,8,,65,"Kamel & Gatten, 1983",1983,"Kamel, S., & Gatten, R. E. J. (1983). Aerobic and Anaerobic Activity Metabolism of Limbless and Fossorial Reptiles. Physiological Zoology, 56(3), 419-429. doi:10.1086/physzool.56.3.30152607","standard metabolic rate",
4,"Chordata","Reptilia","Squamata","Colubridae","Thamnophis","butleri",,"body mass",19.04,"g",,,10,,65,"Kamel & Gatten, 1983",1983,"Kamel, S., & Gatten, R. E. J. (1983). Aerobic and Anaerobic Activity Metabolism of Limbless and Fossorial Reptiles. Physiological Zoology, 56(3), 419-429. doi:10.1086/physzool.56.3.30152607","",
4,"Chordata","Reptilia","Squamata","Colubridae","Thamnophis","butleri",,"metabolic rate",0.0591,"(O2) cm3/g/h",25,,10,,65,"Kamel & Gatten, 1983",1983,"Kamel, S., & Gatten, R. E. J. (1983). Aerobic and Anaerobic Activity Metabolism of Limbless and Fossorial Reptiles. Physiological Zoology, 56(3), 419-429. doi:10.1086/physzool.56.3.30152607","standard metabolic rate",
