"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
1,"Chordata ","Reptilia","Squamata","Phrynosomatidae","Sceloporus","occidentalis",,"body mass",12.8,"g",,,10,,188,"Francis & Brooks, 1970",1970,"Francis, C., & Brooks, G. R. (1970). Oxygen consumption, rate of heart beat and ventilatory rate in parietalectomized lizards, Sceloporus occidentalis. Comparative Biochemistry and Physiology, 35(2), 463-469. doi:10.1016/0010-406X(70)90609-2","",""
1,"Chordata ","Reptilia","Squamata","Phrynosomatidae","Sceloporus","occidentalis",,"metabolic rate",329,"(O2) ul/g/h",35,,10,,188,"Francis & Brooks, 1970",1970,"Francis, C., & Brooks, G. R. (1970). Oxygen consumption, rate of heart beat and ventilatory rate in parietalectomized lizards, Sceloporus occidentalis. Comparative Biochemistry and Physiology, 35(2), 463-469. doi:10.1016/0010-406X(70)90609-2","standard metabolic rate","dasten 18-24 hr, 35c"
