"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
1,"Chordata","Reptilia","Squamata","Scincidae","Tiliqua","rugosa",,"body mass",548,"g",35,,13,,190,"Christian & Conley, 1994",1994,"Christian, K., & Conley, K. (1994). Activity and Resting Metabolism of Varanid Lizards Compared With Typical Lizards. Australian Journal of Zoology, 42(2), 185-193. doi:10.1071/ZO9940185","",
1,"Chordata","Reptilia","Squamata","Scincidae","Tiliqua","rugosa",,"metabolic rate",1.6,"(O2) ml/min",35,,7,,190,"Christian & Conley, 1994",1994,"Christian, K., & Conley, K. (1994). Activity and Resting Metabolism of Varanid Lizards Compared With Typical Lizards. Australian Journal of Zoology, 42(2), 185-193. doi:10.1071/ZO9940185","standard metabolic rate",
2,"Chordata","Reptilia","Squamata","Varanidae","Varanus","rosenbergi",,"body mass",1287,"g",35,,12,,190,"Christian & Conley, 1994",1994,"Christian, K., & Conley, K. (1994). Activity and Resting Metabolism of Varanid Lizards Compared With Typical Lizards. Australian Journal of Zoology, 42(2), 185-193. doi:10.1071/ZO9940185","",
2,"Chordata","Reptilia","Squamata","Varanidae","Varanus","rosenbergi",,"metabolic rate",3.1,"(O2) ml/min",35,,7,,190,"Christian & Conley, 1994",1994,"Christian, K., & Conley, K. (1994). Activity and Resting Metabolism of Varanid Lizards Compared With Typical Lizards. Australian Journal of Zoology, 42(2), 185-193. doi:10.1071/ZO9940185","standard metabolic rate",
3,"Chordata","Reptilia","Squamata","Varanidae","Varanus","gouldii",,"body mass",1086,"g",35,,6,,190,"Christian & Conley, 1994",1994,"Christian, K., & Conley, K. (1994). Activity and Resting Metabolism of Varanid Lizards Compared With Typical Lizards. Australian Journal of Zoology, 42(2), 185-193. doi:10.1071/ZO9940185","",
3,"Chordata","Reptilia","Squamata","Varanidae","Varanus","gouldii",,"metabolic rate",1.9,"(O2) ml/min",35,,6,,190,"Christian & Conley, 1994",1994,"Christian, K., & Conley, K. (1994). Activity and Resting Metabolism of Varanid Lizards Compared With Typical Lizards. Australian Journal of Zoology, 42(2), 185-193. doi:10.1071/ZO9940185","standard metabolic rate",
4,"Chordata","Reptilia","Squamata","Varanidae","Varanus","panoptes",,"body mass",931,"g",35,,7,,190,"Christian & Conley, 1994",1994,"Christian, K., & Conley, K. (1994). Activity and Resting Metabolism of Varanid Lizards Compared With Typical Lizards. Australian Journal of Zoology, 42(2), 185-193. doi:10.1071/ZO9940185","",
4,"Chordata","Reptilia","Squamata","Varanidae","Varanus","panoptes",,"metabolic rate",2.1,"(O2) ml/min",35,,7,,190,"Christian & Conley, 1994",1994,"Christian, K., & Conley, K. (1994). Activity and Resting Metabolism of Varanid Lizards Compared With Typical Lizards. Australian Journal of Zoology, 42(2), 185-193. doi:10.1071/ZO9940185","standard metabolic rate",
5,"Chordata","Reptilia","Squamata","Varanidae","Varanus","mertensi",,"body mass",904,"g",35,,7,,190,"Christian & Conley, 1994",1994,"Christian, K., & Conley, K. (1994). Activity and Resting Metabolism of Varanid Lizards Compared With Typical Lizards. Australian Journal of Zoology, 42(2), 185-193. doi:10.1071/ZO9940185","",
5,"Chordata","Reptilia","Squamata","Varanidae","Varanus","mertensi",,"metabolic rate",1.2,"(O2) ml/min",35,,7,,190,"Christian & Conley, 1994",1994,"Christian, K., & Conley, K. (1994). Activity and Resting Metabolism of Varanid Lizards Compared With Typical Lizards. Australian Journal of Zoology, 42(2), 185-193. doi:10.1071/ZO9940185","standard metabolic rate",
