"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
1,"Chordata","Reptilia","Squamata","Teiidae","Cnemidophorus","murinus",,"body mass",55.2,"g",,,12,,177,"Bennett & Gleeson, 1979",1979,"Bennett, A. F., & Gleeson, T. T. (1979). Metabolic expenditure and the cost of foraging in the lizard Cnemidophorus murinus. Copeia, 573-577. doi:10.2307/1443864","",
1,"Chordata","Reptilia","Squamata","Teiidae","Cnemidophorus","murinus",,"metabolic rate",0.23,"(O2) cc/g/h",40,,12,,177,"Bennett & Gleeson, 1979",1979,"Bennett, A. F., & Gleeson, T. T. (1979). Metabolic expenditure and the cost of foraging in the lizard Cnemidophorus murinus. Copeia, 573-577. doi:10.2307/1443864","resting metabolic rate",
