"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
1,"Chordata","Reptilia","Squamata","Agamidae","Ctenophorus","nuchalis",,"body mass",34.3,"g",,,5,,182,"Else & Hulbert, 1981",1981,"Else, P. L., & Hulbert, A. J. (1981). Comparison of the ""mammal machine"" and the ""reptile machine"": energy production. American Journal of Physiology-Regulatory, Integrative and Comparative Physiology, 240(1), R3-R9. doi:10.1152/ajpregu.1981.240.1.R3","",
1,"Chordata","Reptilia","Squamata","Agamidae","Ctenophorus","nuchalis",,"metabolic rate",0.2,"(O2) ml/g/h",37,,5,,182,"Else & Hulbert, 1981",1981,"Else, P. L., & Hulbert, A. J. (1981). Comparison of the ""mammal machine"" and the ""reptile machine"": energy production. American Journal of Physiology-Regulatory, Integrative and Comparative Physiology, 240(1), R3-R9. doi:10.1152/ajpregu.1981.240.1.R3","standard metabolic rate",
2,"Chordata","Mammalia","Rodentia","Muridae","Mus","musculus",,"body mass",32.1,"g",,,5,,182,"Else & Hulbert, 1981",1981,"Else, P. L., & Hulbert, A. J. (1981). Comparison of the ""mammal machine"" and the ""reptile machine"": energy production. American Journal of Physiology-Regulatory, Integrative and Comparative Physiology, 240(1), R3-R9. doi:10.1152/ajpregu.1981.240.1.R3","",
2,"Chordata","Mammalia","Rodentia","Muridae","Mus","musculus",,"metabolic rate",1.62,"(O2) ml/g/h",37,,5,,182,"Else & Hulbert, 1981",1981,"Else, P. L., & Hulbert, A. J. (1981). Comparison of the ""mammal machine"" and the ""reptile machine"": energy production. American Journal of Physiology-Regulatory, Integrative and Comparative Physiology, 240(1), R3-R9. doi:10.1152/ajpregu.1981.240.1.R3","standard metabolic rate",
